Time (ms)	Distance 1 (um)	Distance 2 (um)	Force Channel 1 (pN)	Force Channel 2 (pN)	Force Channel 3 (pN)	Force Channel 4 (pN)	Force Channel 5 (pN)	Force Channel 6 (pN)	Force Channel 1 STDEV (pN)	Force Channel 2 STDEV (pN)	Force Channel 3 STDEV (pN)	Force Channel 4 STDEV (pN)	Force Channel 5 STDEV (pN)	Force Channel 6 STDEV (pN)	Force Trap 1 (pN)	Force Trap 2 (pN)	Force Trap 3 (pN)	Force Trap 1 STDEV (pN)	Force Trap 2 STDEV (pN)	Force Trap 3 STDEV (pN)	Bead 1 X position (um)	Bead 1 Y position (um)	Bead 2 X position (um)	Bead 2 Y position (um)	Bead 3 X position (um)	Bead 3 Y position (um)	Bead 4 X position (um)	Bead 4 Y position (um)
13283.00000000	2.98299376	0.00000000	1.77818269	0.98164217	-0.43167677	-0.65172229	-1.69495767	-2.21986359	1.38422297	1.40090883	1.28814060	1.51735959	0.00028829	0.00037835	2.03114624	0.78172040	2.79296901	1.38813830	1.45130325	0.00034790	6.17551582	5.65000158	12.38782950	5.74192614	0.00000000	0.00000000	0.00000000	0.00000000
13288.00000000	2.98201333	0.00000000	1.71026596	1.10581532	-0.42178246	-0.89502579	-1.69514560	-2.22009654	1.32992020	1.59075151	1.46882553	1.39751409	0.00029761	0.00038144	2.03662397	0.98942994	2.79326820	1.41183407	1.41074097	0.00035289	6.17450695	5.64954982	12.38585418	5.74051784	0.00000000	0.00000000	0.00000000	0.00000000
13293.00000000	2.98567458	0.00000000	1.82027768	0.59684718	-0.71242066	-0.82465194	-1.69504178	-2.21993571	1.39148883	1.35556124	1.53243029	1.39663387	0.00029350	0.00041471	1.91562976	1.08976787	2.79307737	1.38804195	1.45621967	0.00037466	6.17496864	5.65026491	12.39001686	5.73850422	0.00000000	0.00000000	0.00000000	0.00000000
13298.00000000	2.98308769	0.00000000	1.89356102	1.20173039	-0.91450611	-0.83898947	-1.69498142	-2.21990396	1.43109954	1.18440952	1.51863604	1.44123956	0.00026576	0.00036951	2.24270580	1.24105792	2.79301551	1.36483983	1.48376581	0.00033506	6.17510475	5.64815314	12.38748478	5.74192409	0.00000000	0.00000000	0.00000000	0.00000000
13303.00000000	2.98466056	0.00000000	1.82193399	1.34121982	-0.20958314	-0.62674052	-1.69504725	-2.21999806	1.66590685	1.26874187	1.32763326	1.34196278	0.00027600	0.00036501	2.26236913	0.66085458	2.79313025	1.53805325	1.34052848	0.00033499	6.17344885	5.65159114	12.38744648	5.74236184	0.00000000	0.00000000	0.00000000	0.00000000
13308.00000000	2.98357565	0.00000000	2.12385487	0.54578572	-0.39270936	-0.84555481	-1.69499967	-2.21992250	1.33627820	1.61577837	1.26718868	1.33736173	0.00027383	0.00037161	2.19286150	0.93230015	2.79304131	1.35526828	1.32518201	0.00033890	6.17513621	5.65153608	12.38807710	5.74034958	0.00000000	0.00000000	0.00000000	0.00000000
13313.00000000	2.98397049	0.00000000	1.61638051	1.28229008	-0.59812084	-0.61801675	-1.69494824	-2.21984577	1.46813045	1.44023517	1.69956971	1.32544228	0.00030628	0.00037900	2.06323867	0.86005421	2.79294912	1.45741906	1.51794499	0.00035396	6.17517246	5.64797941	12.38842593	5.74237551	0.00000000	0.00000000	0.00000000	0.00000000
13318.00000000	2.98558086	0.00000000	2.15492977	1.35941963	-0.36136121	-0.59242150	-1.69504984	-2.21996946	1.50734115	1.30671074	1.62672169	1.46427024	0.00027466	0.00038359	2.54789011	0.69393455	2.79310908	1.45305046	1.51005065	0.00034747	6.17522171	5.64749652	12.39010988	5.74028939	0.00000000	0.00000000	0.00000000	0.00000000
13323.00000000	2.98619924	0.00000000	1.46370907	1.30847791	-0.62344252	-0.53019404	-1.69499361	-2.21989009	1.44533640	1.32850495	1.48690092	1.20227704	0.00027872	0.00034780	1.96330300	0.81840473	2.79301188	1.39465097	1.37464115	0.00032408	6.17488588	5.64800438	12.39037800	5.74176336	0.00000000	0.00000000	0.00000000	0.00000000
13328.00000000	2.98519386	0.00000000	1.20925766	1.06649517	-0.79265939	-0.89062375	-1.69492152	-2.21985072	1.54740320	1.62082906	1.62767242	1.24074658	0.00030134	0.00037817	1.61236349	1.19227496	2.79293684	1.57994798	1.42478435	0.00035183	6.17538860	5.64819999	12.38985270	5.74343978	0.00000000	0.00000000	0.00000000	0.00000000
13333.00000000	2.98764121	0.00000000	2.06122000	1.24683479	-0.73151250	-1.14497625	-1.69499339	-2.22006676	1.37527862	1.66133114	1.33082783	1.47676371	0.00028790	0.00036564	2.40898835	1.35870569	2.79315217	1.45742383	1.43598955	0.00033910	6.17350698	5.64859191	12.39043682	5.74264295	0.00000000	0.00000000	0.00000000	0.00000000
13338.00000000	2.98622440	0.00000000	1.85794639	1.02567593	-0.31380648	-0.61903981	-1.69494955	-2.21987430	1.39811786	1.36806323	1.45313681	1.27832982	0.00029152	0.00037724	2.12225727	0.69403515	2.79297259	1.39115600	1.31595665	0.00034813	6.17454457	5.64952348	12.39010304	5.74051100	0.00000000	0.00000000	0.00000000	0.00000000
13343.00000000	2.99134777	0.00000000	1.63633083	1.18506983	-1.14224874	-0.68311149	-1.69489396	-2.21987756	1.46820671	1.33408935	1.52543314	1.36600900	0.00031707	0.00044424	2.02038835	1.33092956	2.79294145	1.42349057	1.48509659	0.00040211	6.17281822	5.64770890	12.39343536	5.74305265	0.00000000	0.00000000	0.00000000	0.00000000
13348.00000000	2.98701520	0.00000000	1.73450443	0.91583481	-0.04658945	-0.75848526	-1.69509781	-2.22007325	1.67619343	1.57064591	1.70291435	1.41966321	0.00029306	0.00038711	1.96144309	0.75991478	2.79322069	1.65375699	1.42083361	0.00035538	6.17517999	5.64876769	12.39146278	5.74419421	0.00000000	0.00000000	0.00000000	0.00000000
13353.00000000	2.98903916	0.00000000	2.19644659	1.33754944	-0.36675653	-0.76672366	-1.69496413	-2.21982904	1.49556296	1.32193203	1.45534280	1.44854893	0.00032169	0.00039816	2.57165630	0.84992677	2.79294546	1.45064493	1.44981640	0.00037183	6.17462118	5.64839424	12.39295795	5.74186048	0.00000000	0.00000000	0.00000000	0.00000000
13358.00000000	2.98953523	0.00000000	1.75816825	1.13417842	-0.58840878	-0.82219583	-1.69495156	-2.21987426	1.36142337	1.40671460	1.26737412	1.42756225	0.00029818	0.00041187	2.09225149	1.01105434	2.79297378	1.37488729	1.37539821	0.00037404	6.17645218	5.65019549	12.39535050	5.73920255	0.00000000	0.00000000	0.00000000	0.00000000
13363.00000000	2.99219232	0.00000000	1.75885386	1.15732519	-0.31235499	-0.44691060	-1.69513073	-2.22002318	1.45134665	1.50308346	1.36777279	1.19050678	0.00028502	0.00038283	2.10546158	0.54524739	2.79320087	1.46717105	1.25145271	0.00035000	6.17401244	5.64920407	12.39551055	5.74214844	0.00000000	0.00000000	0.00000000	0.00000000
13368.00000000	2.99132287	0.00000000	1.94064649	1.34981493	-0.57484407	-0.63862209	-1.69490577	-2.21983927	1.44645630	1.32466466	1.55900346	1.41130276	0.00029060	0.00038581	2.36391818	0.85923448	2.79291818	1.40790423	1.47923591	0.00035374	6.17524565	5.65109321	12.39594692	5.73903566	0.00000000	0.00000000	0.00000000	0.00000000
13373.00000000	2.99162516	0.00000000	1.74286358	1.16792453	-0.74125050	-1.10957264	-1.69502641	-2.21996178	1.60134798	1.48037216	1.54921137	1.43753608	0.00029092	0.00038073	2.09800409	1.33439265	2.79308876	1.56485835	1.47289998	0.00035034	6.17508286	5.64966336	12.39602900	5.74158074	0.00000000	0.00000000	0.00000000	0.00000000
13378.00000000	2.99134048	0.00000000	2.58241005	0.85534311	-0.82356184	-0.44683408	-1.69504562	-2.21992486	1.46156358	1.51966281	1.47462133	1.37490119	0.00028964	0.00035923	2.72037745	0.93697108	2.79307107	1.46740976	1.45254393	0.00033529	6.17562799	5.64610361	12.39623556	5.74159647	0.00000000	0.00000000	0.00000000	0.00000000
13383.00000000	2.99242659	0.00000000	1.88868757	1.33300773	-0.36277386	-0.79688762	-1.69499108	-2.21990824	1.37500028	1.54927344	1.35787945	1.32333039	0.00028492	0.00036888	2.31172021	0.87557681	2.79302477	1.43529665	1.32932512	0.00034038	6.17419164	5.64659641	12.39589904	5.74119908	0.00000000	0.00000000	0.00000000	0.00000000
13388.00000000	2.99522522	0.00000000	1.87230894	0.53911419	-0.41170717	-0.57444758	-1.69503689	-2.21994400	1.44794664	1.62762160	1.50900913	1.34648537	0.00027529	0.00037765	1.94838006	0.70674806	2.79308099	1.46248347	1.40374864	0.00034352	6.17336335	5.64972868	12.39790446	5.74201643	0.00000000	0.00000000	0.00000000	0.00000000
13393.00000000	2.99384869	0.00000000	1.68946807	0.85147974	-0.39095859	-0.18841269	-1.69505904	-2.21992377	1.39442060	1.33049581	1.55929908	1.27596455	0.00030895	0.00040858	1.89190911	0.43399074	2.79307836	1.38171104	1.50996834	0.00037497	6.17539065	5.64874273	12.39854192	5.74191315	0.00000000	0.00000000	0.00000000	0.00000000
13398.00000000	2.99622757	0.00000000	2.14741395	0.72628605	-0.72523548	-0.48325624	-1.69497128	-2.21984677	1.55134342	1.32727885	1.52205213	1.17718640	0.00030193	0.00038578	2.26690938	0.87149475	2.79296390	1.52985596	1.42492515	0.00035719	6.17426209	5.64966780	12.39985789	5.73836195	0.00000000	0.00000000	0.00000000	0.00000000
13403.00000000	2.99694474	0.00000000	2.04620631	1.01661798	-0.80484126	-0.67634598	-1.69505865	-2.21995188	1.47853040	1.60737978	1.25376199	1.52647601	0.00030482	0.00038166	2.28483531	1.05129127	2.79310046	1.50491516	1.37322231	0.00035530	6.17403706	5.64950023	12.40035446	5.73788864	0.00000000	0.00000000	0.00000000	0.00000000
13408.00000000	2.99608285	0.00000000	2.18045536	1.18239391	-0.45671354	-1.03310491	-1.69506139	-2.21999230	1.38194102	1.48512395	1.24187869	1.27959444	0.00030446	0.00039190	2.48041145	1.12955434	2.79313425	1.40605287	1.27350492	0.00036216	6.17514921	5.65071634	12.40061574	5.73831886	0.00000000	0.00000000	0.00000000	0.00000000
13413.00000000	2.99676699	0.00000000	1.45933625	0.98677707	-0.58382954	-1.16301855	-1.69494318	-2.21978762	1.51795129	1.51256364	1.24142123	1.63147414	0.00034529	0.00044813	1.76164448	1.30133358	2.79289984	1.51626291	1.56082039	0.00041324	6.17462460	5.64811655	12.40071833	5.73968065	0.00000000	0.00000000	0.00000000	0.00000000
13418.00000000	2.99735013	0.00000000	1.97893819	1.03196383	-0.96137798	-0.81942165	-1.69501545	-2.21991690	1.41353051	1.29093326	1.36073926	1.48788338	0.00033690	0.00043183	2.23184804	1.26320999	2.79304644	1.38822992	1.41563232	0.00039950	6.17588585	5.64855395	12.40258285	5.73874292	0.00000000	0.00000000	0.00000000	0.00000000
13423.00000000	2.99811547	0.00000000	2.14630994	0.85107826	-0.58525546	-0.66170997	-1.69502797	-2.21991337	1.51284276	1.46304750	1.49208732	1.45640560	0.00035556	0.00046488	2.30889163	0.88339348	2.79305123	1.50617360	1.47217341	0.00042788	6.17436332	5.64840724	12.40181543	5.73930583	0.00000000	0.00000000	0.00000000	0.00000000
13428.00000000	2.99904583	0.00000000	1.73214857	1.05051642	-1.23759440	-0.88057840	-1.69490606	-2.21978294	1.56903693	1.50380744	1.53775318	1.21185478	0.00030777	0.00039434	2.02581426	1.51890033	2.79287358	1.55176564	1.43648940	0.00036486	6.17457535	5.64718292	12.40295630	5.73819232	0.00000000	0.00000000	0.00000000	0.00000000
13433.00000000	3.00043556	0.00000000	1.66277412	1.23166747	-0.73907518	-0.60882546	-1.69508641	-2.22002101	1.68197220	1.33503273	1.33661242	1.38771037	0.00036902	0.00047905	2.06925651	0.95754925	2.79317225	1.56786136	1.35750103	0.00044172	6.17454936	5.65063152	12.40436255	5.73869299	0.00000000	0.00000000	0.00000000	0.00000000
13438.00000000	2.99843289	0.00000000	1.92264058	1.20689485	-0.65631287	-0.93597673	-1.69493244	-2.21989843	1.79008675	1.48382681	1.35485321	1.24563644	0.00034547	0.00041518	2.27005330	1.14315311	2.79298139	1.70909178	1.28266431	0.00039096	6.17420737	5.64888602	12.40197548	5.73988448	0.00000000	0.00000000	0.00000000	0.00000000
13443.00000000	3.00132144	0.00000000	2.12318357	0.63389128	-0.77219768	-0.52060223	-1.69485985	-2.21979591	1.39917308	1.50371894	1.42926916	1.21038148	0.00034463	0.00044532	2.21579029	0.93129798	2.79285585	1.40802093	1.36464584	0.00041112	6.17457946	5.64945372	12.40526266	5.73863691	0.00000000	0.00000000	0.00000000	0.00000000
13448.00000000	2.99886289	0.00000000	1.50025620	0.91661716	-0.17796544	-0.86572923	-1.69509403	-2.22003569	1.61872885	1.26429660	1.08629492	1.39173237	0.00034331	0.00046944	1.75811140	0.88383188	2.79318854	1.53053133	1.38066345	0.00042734	6.17508286	5.64906591	12.40325998	5.74149250	0.00000000	0.00000000	0.00000000	0.00000000
13453.00000000	3.00133578	0.00000000	1.85584945	0.74493885	-0.74777810	-0.25468042	-1.69494809	-2.21971283	1.49066520	1.44664819	1.28381030	1.57044313	0.00035434	0.00042955	1.99977775	0.78995835	2.79284337	1.48463519	1.31651227	0.00040348	6.17430176	5.65255589	12.40502327	5.74004932	0.00000000	0.00000000	0.00000000	0.00000000
13458.00000000	2.99949664	0.00000000	1.74889892	1.22120531	-0.53917656	-0.91725622	-1.69501414	-2.21987004	1.73331106	1.35389626	1.44813058	1.34861627	0.00032264	0.00042911	2.13307052	1.06398794	2.79300840	1.61877784	1.37485869	0.00039326	6.17558900	5.64892911	12.40443505	5.73895837	0.00000000	0.00000000	0.00000000	0.00000000
13463.00000000	3.00514926	0.00000000	1.81889663	1.48791898	-0.22638898	-0.87457460	-1.69499374	-2.22000099	1.34520572	1.60566491	1.27575211	1.27906546	0.00031480	0.00041284	2.34995486	0.90340063	2.79310010	1.45523372	1.27885764	0.00037969	6.17259593	5.65228743	12.40711487	5.74094327	0.00000000	0.00000000	0.00000000	0.00000000
13468.00000000	3.00252482	0.00000000	2.00135837	0.94030998	-0.73313887	-0.47374179	-1.69492661	-2.21976974	1.28459503	1.45791524	1.77998480	1.28556200	0.00030218	0.00039144	2.21124811	0.87288251	2.79287557	1.31762593	1.64981524	0.00036114	6.17462118	5.65094273	12.40649929	5.74072508	0.00000000	0.00000000	0.00000000	0.00000000
13473.00000000	3.00400728	0.00000000	2.12467289	1.33963430	-0.49567743	-1.02459490	-1.69496427	-2.21988042	1.44659079	1.18887196	1.30813976	1.56500099	0.00029432	0.00038894	2.51174341	1.13819631	2.79298638	1.37819337	1.51962598	0.00035702	6.17498505	5.64821196	12.40831593	5.74004316	0.00000000	0.00000000	0.00000000	0.00000000
13478.00000000	3.00465817	0.00000000	1.69235915	1.14324033	-0.81480607	-0.66915329	-1.69500374	-2.21991773	1.52901452	1.34384760	1.60352284	1.34951626	0.00034110	0.00042821	2.04232170	1.05436002	2.79303999	1.47349828	1.50637309	0.00039835	6.17309933	5.64950912	12.40707930	5.74146720	0.00000000	0.00000000	0.00000000	0.00000000
13483.00000000	3.00494442	0.00000000	2.10412858	1.28311886	-0.63656655	-0.87001875	-1.69494093	-2.21984617	1.33202090	1.42286266	1.51020051	1.25692879	0.00029742	0.00037526	2.46449815	1.07803042	2.79294500	1.35724593	1.35064300	0.00034862	6.17449396	5.64789460	12.40873726	5.74139538	0.00000000	0.00000000	0.00000000	0.00000000
13488.00000000	3.00513578	0.00000000	1.63306825	0.95114394	-1.00800414	-0.24759542	-1.69503304	-2.21978037	1.52099638	1.49560886	1.45647356	1.49089891	0.00027886	0.00041884	1.88986420	1.03796717	2.79294860	1.51460602	1.45845419	0.00037344	6.17328127	5.64619458	12.40771814	5.73955001	0.00000000	0.00000000	0.00000000	0.00000000
13493.00000000	3.00316047	0.00000000	1.55121670	1.02062373	-0.36908739	-0.60216385	-1.69504930	-2.21996728	1.41724452	1.48458451	1.77817695	1.26770367	0.00030416	0.00037927	1.85686457	0.70627672	2.79310702	1.43792137	1.42537251	0.00035347	6.17626272	5.64994447	12.40874136	5.74213681	0.00000000	0.00000000	0.00000000	0.00000000
13498.00000000	3.00592085	0.00000000	1.71295733	0.61725099	-0.49367800	-0.44893786	-1.69502386	-2.21985618	1.52464892	1.65941728	1.45288265	1.21665496	0.00033521	0.00040467	1.82077500	0.66728043	2.79300328	1.54073669	1.35108213	0.00038056	6.17461913	5.64952964	12.40992738	5.73693586	0.00000000	0.00000000	0.00000000	0.00000000
13503.00000000	3.00487023	0.00000000	1.54709685	0.91021975	-0.39145416	-0.64443394	-1.69495510	-2.21983342	1.71388454	1.52449273	1.51429836	1.45405999	0.00030954	0.00039992	1.79499545	0.75401025	2.79294347	1.66724082	1.47053898	0.00036922	6.17440025	5.64806696	12.40856900	5.74159168	0.00000000	0.00000000	0.00000000	0.00000000
13508.00000000	3.00751480	0.00000000	1.54969454	1.13526226	-0.81631437	-0.87930249	-1.69501756	-2.22001943	1.54329936	1.45921770	1.34932144	1.49751984	0.00028347	0.00036694	1.92103450	1.19980916	2.79312921	1.51446537	1.43082769	0.00033860	6.17445771	5.65029740	12.41137603	5.73655694	0.00000000	0.00000000	0.00000000	0.00000000
13513.00000000	3.00408779	0.00000000	1.64076442	0.66224519	-0.49558244	-0.55801928	-1.69491429	-2.21975813	1.54461268	1.43832184	1.40749156	1.32856649	0.00029927	0.00039437	1.76937180	0.74631593	2.79285886	1.53016744	1.36393130	0.00036226	6.17498505	5.64716309	12.40838843	5.73953702	0.00000000	0.00000000	0.00000000	0.00000000
13518.00000000	3.00785355	0.00000000	1.78943829	1.14929228	-0.72415040	-0.66667691	-1.69500464	-2.21983776	1.56510404	1.34433142	1.21223608	1.19866920	0.00034838	0.00043915	2.12672569	0.98430275	2.79297698	1.50398414	1.20603126	0.00040808	6.17408152	5.64799035	12.41124745	5.74060881	0.00000000	0.00000000	0.00000000	0.00000000
13523.00000000	3.00737303	0.00000000	1.69938107	1.11272687	-0.61013576	-0.53117179	-1.69502351	-2.21990839	1.36613022	1.42557984	1.62132464	1.37361304	0.00033151	0.00041000	2.03126982	0.80895557	2.79304457	1.38423822	1.51948589	0.00038297	6.17420464	5.64926050	12.41091504	5.74017653	0.00000000	0.00000000	0.00000000	0.00000000
13528.00000000	3.00825197	0.00000000	1.49241777	0.76097944	-0.72916675	-0.43871150	-1.69484988	-2.21969224	1.34582810	1.47601975	1.76414295	1.32421732	0.00030186	0.00038805	1.67523148	0.85097117	2.79276740	1.37370335	1.65864210	0.00035872	6.17444403	5.65016916	12.41205043	5.73991320	0.00000000	0.00000000	0.00000000	0.00000000
13533.00000000	3.01090468	0.00000000	1.75222855	0.88210292	-0.56186020	-0.55236088	-1.69493454	-2.21988158	1.62751668	1.35923876	1.52167250	1.27978740	0.00037543	0.00046802	1.96173659	0.78790191	2.79296927	1.57695928	1.40799441	0.00043621	6.17413282	5.64952930	12.41440468	5.73840230	0.00000000	0.00000000	0.00000000	0.00000000
13538.00000000	3.00816819	0.00000000	1.58084123	1.26619165	-0.34757956	-0.66153366	-1.69505086	-2.21993876	1.56834790	1.58238364	1.59195664	1.27013770	0.00030888	0.00040423	2.02541361	0.74728731	2.79308531	1.57384818	1.34629631	0.00037197	6.17520187	5.65004057	12.41275356	5.73774090	0.00000000	0.00000000	0.00000000	0.00000000
13543.00000000	3.01076737	0.00000000	1.80439781	0.97847719	-0.61288124	-0.55230748	-1.69498535	-2.21986336	1.39221979	1.41786112	1.33641405	1.40288599	0.00032906	0.00044607	2.05262493	0.82502543	2.79298561	1.39808778	1.36660357	0.00040691	6.17512527	5.64997422	12.41523229	5.74075860	0.00000000	0.00000000	0.00000000	0.00000000
13548.00000000	3.00829514	0.00000000	1.72370178	1.11849063	-0.49863902	-0.13509054	-1.69506347	-2.22003091	1.41871525	1.50339876	1.37220000	1.56347995	0.00034771	0.00046455	2.05479175	0.51661429	2.79316620	1.44432455	1.38612036	0.00042527	6.17548230	5.65154019	12.41311607	5.74237688	0.00000000	0.00000000	0.00000000	0.00000000
13553.00000000	3.01429234	0.00000000	1.71185982	1.06960228	-0.51253839	-0.86139740	-1.69492094	-2.21993108	1.52622841	1.44334410	1.15114850	1.37073524	0.00030569	0.00038562	2.01854232	1.00234779	2.79300036	1.50341746	1.31686076	0.00035827	6.17306924	5.64858917	12.41667137	5.74142889	0.00000000	0.00000000	0.00000000	0.00000000
13558.00000000	3.01176599	0.00000000	1.77602229	1.11729552	-0.33497776	-0.89085851	-1.69491095	-2.21989272	1.58913890	1.59648888	1.46096053	1.42115920	0.00029653	0.00036622	2.09823842	0.95175574	2.79296380	1.59122642	1.42614983	0.00034221	6.17535372	5.65194784	12.41653184	5.73761163	0.00000000	0.00000000	0.00000000	0.00000000
13563.00000000	3.01276362	0.00000000	1.19222694	0.98371252	-0.54448215	-0.58728889	-1.69509222	-2.22000624	1.25222011	1.42581090	1.30717033	1.29086994	0.00031090	0.00041573	1.54566988	0.80085520	2.79316404	1.32527468	1.29842993	0.00038050	6.17379630	5.64876119	12.41590121	5.73944673	0.00000000	0.00000000	0.00000000	0.00000000
13568.00000000	3.01373228	0.00000000	1.44707870	1.04984810	-0.28187180	-0.80549471	-1.69500716	-2.21986890	1.54013788	1.33018394	1.31673686	1.25790552	0.00031376	0.00036305	1.78779691	0.85338938	2.79300327	1.47112624	1.26445682	0.00034572	6.17441462	5.64862235	12.41747025	5.74054109	0.00000000	0.00000000	0.00000000	0.00000000
13573.00000000	3.01354963	0.00000000	1.48973413	1.23470475	-0.45761929	-0.88121574	-1.69498294	-2.21984684	1.40482284	1.53423519	1.67253544	1.36589886	0.00027713	0.00035223	1.93489110	0.99295347	2.79297102	1.45890638	1.43651317	0.00032659	6.17355076	5.64851702	12.41646344	5.73769781	0.00000000	0.00000000	0.00000000	0.00000000
13578.00000000	3.01295311	0.00000000	1.31893766	1.07104544	-0.52688540	-0.63992096	-1.69504885	-2.21994401	1.44105970	1.41493834	1.35334071	1.48024228	0.00029167	0.00040368	1.69903940	0.82891922	2.79308826	1.43073663	1.43032707	0.00036643	6.17422037	5.64907411	12.41652500	5.73905413	0.00000000	0.00000000	0.00000000	0.00000000
13583.00000000	3.01232808	0.00000000	1.75569816	1.03413672	-0.75897819	-0.53871428	-1.69489395	-2.21977052	1.27064166	1.42790964	1.44970304	1.51913933	0.00028470	0.00039880	2.03762479	0.93073142	2.79285636	1.31295274	1.47333002	0.00036100	6.17525522	5.64867536	12.41689161	5.74160057	0.00000000	0.00000000	0.00000000	0.00000000
